exp,date,w,fss,q
EG2,2018-11-22T13:00:00Z,11,0.767783846548711,1
EG2,2018-11-22T13:00:00Z,51,0.872251823436909,1
EG2,2018-11-22T13:00:00Z,101,0.917141132355113,1
EG2,2018-11-22T13:00:00Z,1,0.503553161591973,5
EG2,2018-11-22T13:00:00Z,5,0.554541383684066,5
EG2,2018-11-22T13:00:00Z,11,0.599459478249589,5
EG2,2018-11-22T13:00:00Z,51,0.710329324220969,5
EG2,2018-11-22T13:00:00Z,101,0.752567016125463,5
EG2,2018-11-22T13:00:00Z,1,0.331555996596537,10
EG2,2018-11-22T13:00:00Z,5,0.371593618547874,10
EG2,2018-11-22T13:00:00Z,11,0.408790003786661,10
EG2,2018-11-22T13:00:00Z,51,0.504339177025453,10
EG2,2018-11-22T13:00:00Z,101,0.532209923851953,10
EG2,2018-11-22T13:00:00Z,1,0.126455414411766,25
EG2,2018-11-22T13:00:00Z,5,0.157632850951442,25
EG2,2018-11-22T13:00:00Z,11,0.179984034236084,25
EG2,2018-11-22T13:00:00Z,51,0.266686426378453,25
EG2,2018-11-22T13:00:00Z,101,0.288543506005764,25
EG2,2018-11-22T13:00:00Z,1,0.0202009893774719,50
EG2,2018-11-22T13:00:00Z,5,0.0386778979470463,50
EG2,2018-11-22T13:00:00Z,11,0.0582916150572361,50
EG2,2018-11-22T13:00:00Z,51,0.162174370061322,50
EG2,2018-11-22T13:00:00Z,101,0.194640111082737,50
EG2,2018-11-22T14:00:00Z,1,0.651116732001408,1
EG2,2018-11-22T14:00:00Z,5,0.697854840939552,1
EG2,2018-11-22T14:00:00Z,11,0.735716099485247,1
EG2,2018-11-22T14:00:00Z,51,0.833538388592023,1
EG2,2018-11-22T14:00:00Z,101,0.890384043756941,1
EG2,2018-11-22T14:00:00Z,1,0.524252853554225,5
EG2,2018-11-22T14:00:00Z,5,0.574591582731153,5
EG2,2018-11-22T14:00:00Z,11,0.616373018831424,5
EG2,2018-11-22T14:00:00Z,51,0.717169238334729,5
EG2,2018-11-22T14:00:00Z,101,0.766457075814822,5
EG2,2018-11-22T14:00:00Z,1,0.392202617308319,10
EG2,2018-11-22T14:00:00Z,5,0.439982941131172,10
EG2,2018-11-22T14:00:00Z,11,0.480849721573374,10
EG2,2018-11-22T14:00:00Z,51,0.573464781814667,10
EG2,2018-11-22T14:00:00Z,101,0.592061893800295,10
EG2,2018-11-22T14:00:00Z,1,0.175343342903615,25
EG2,2018-11-22T14:00:00Z,5,0.211014919801444,25
EG2,2018-11-22T14:00:00Z,11,0.235488982860398,25
EG2,2018-11-22T14:00:00Z,51,0.311614750526391,25
EG2,2018-11-22T14:00:00Z,101,0.317458844041616,25
EG2,2018-11-22T14:00:00Z,1,0.041463490566364,50
EG2,2018-11-22T14:00:00Z,5,0.0741147266872886,50
EG2,2018-11-22T14:00:00Z,11,0.108371778796933,50
EG2,2018-11-22T14:00:00Z,51,0.212462444924104,50
EG2,2018-11-22T14:00:00Z,101,0.21728838325889,50
EG2,2018-11-22T15:00:00Z,1,0.685974128297084,1
EG2,2018-11-22T15:00:00Z,5,0.738862833578369,1
EG2,2018-11-22T15:00:00Z,11,0.778475023806747,1
EG2,2018-11-22T15:00:00Z,51,0.875603342039804,1
EG2,2018-11-22T15:00:00Z,101,0.915950993802715,1
EG2,2018-11-22T15:00:00Z,1,0.572018542286762,5
EG2,2018-11-22T15:00:00Z,5,0.61999097752999,5
EG2,2018-11-22T15:00:00Z,11,0.661760265734243,5
EG2,2018-11-22T15:00:00Z,51,0.770103112101747,5
EG2,2018-11-22T15:00:00Z,101,0.824288095242141,5
EG2,2018-11-22T15:00:00Z,1,0.443971338068241,10
EG2,2018-11-22T15:00:00Z,5,0.494601153845715,10
EG2,2018-11-22T15:00:00Z,11,0.537095073057791,10
EG2,2018-11-22T15:00:00Z,51,0.63331193181368,10
EG2,2018-11-22T15:00:00Z,101,0.662414113638443,10
EG2,2018-11-22T15:00:00Z,1,0.228136041792711,25
EG2,2018-11-22T15:00:00Z,5,0.270487527443952,25
EG2,2018-11-22T15:00:00Z,11,0.297655228276826,25
EG2,2018-11-22T15:00:00Z,51,0.374277661090515,25
EG2,2018-11-22T15:00:00Z,101,0.379716931148747,25
EG2,2018-11-22T15:00:00Z,1,0.0704310104616506,50
EG2,2018-11-22T15:00:00Z,5,0.115773835909174,50
EG2,2018-11-22T15:00:00Z,11,0.158899430293438,50
EG2,2018-11-22T15:00:00Z,51,0.259385133765785,50
EG2,2018-11-22T15:00:00Z,101,0.263366278104642,50
EG2,2018-11-22T16:00:00Z,1,0.708806890671159,1
EG2,2018-11-22T16:00:00Z,5,0.763338471396398,1
EG2,2018-11-22T16:00:00Z,11,0.802936386472311,1
EG2,2018-11-22T16:00:00Z,51,0.898154754095721,1
EG2,2018-11-22T16:00:00Z,101,0.935194937789192,1
EG2,2018-11-22T16:00:00Z,1,0.619320472375266,5
EG2,2018-11-22T16:00:00Z,5,0.671002238865617,5
EG2,2018-11-22T16:00:00Z,11,0.712615124710174,5
EG2,2018-11-22T16:00:00Z,51,0.819415173750904,5
EG2,2018-11-22T16:00:00Z,101,0.862819683678146,5
EG2,2018-11-22T16:00:00Z,1,0.476344847978947,10
EG2,2018-11-22T16:00:00Z,5,0.525592053565125,10
EG2,2018-11-22T16:00:00Z,11,0.570638592340963,10
EG2,2018-11-22T16:00:00Z,51,0.678801708226318,10
EG2,2018-11-22T16:00:00Z,101,0.717926132647202,10
EG2,2018-11-22T16:00:00Z,1,0.263931777716732,25
EG2,2018-11-22T16:00:00Z,5,0.312481167012262,25
EG2,2018-11-22T16:00:00Z,11,0.346953361702423,25
EG2,2018-11-22T16:00:00Z,51,0.431743293122134,25
EG2,2018-11-22T16:00:00Z,101,0.442037218193071,25
EG2,2018-11-22T16:00:00Z,1,0.116632339055689,50
EG2,2018-11-22T16:00:00Z,5,0.173350157454632,50
EG2,2018-11-22T16:00:00Z,11,0.224844203242911,50
EG2,2018-11-22T16:00:00Z,51,0.330607022398086,50
EG2,2018-11-22T16:00:00Z,101,0.35040417023253,50
EG2,2018-11-22T17:00:00Z,1,0.73559977793605,1
EG2,2018-11-22T17:00:00Z,5,0.790287582802045,1
EG2,2018-11-22T17:00:00Z,11,0.828130818598067,1
EG2,2018-11-22T17:00:00Z,51,0.915976785710912,1
EG2,2018-11-22T17:00:00Z,101,0.950206161548446,1
EG2,2018-11-22T17:00:00Z,1,0.643714183112813,5
EG2,2018-11-22T17:00:00Z,5,0.698773897390349,5
EG2,2018-11-22T17:00:00Z,11,0.744638515941023,5
EG2,2018-11-22T17:00:00Z,51,0.85703871342257,5
EG2,2018-11-22T17:00:00Z,101,0.892173888209049,5
EG2,2018-11-22T17:00:00Z,1,0.518129327729105,10
EG2,2018-11-22T17:00:00Z,5,0.575789917614566,10
EG2,2018-11-22T17:00:00Z,11,0.623257245795087,10
EG2,2018-11-22T17:00:00Z,51,0.734799992868416,10
EG2,2018-11-22T17:00:00Z,101,0.764556988527506,10
EG2,2018-11-22T17:00:00Z,1,0.302493187432912,25
EG2,2018-11-22T17:00:00Z,5,0.361980965609452,25
EG2,2018-11-22T17:00:00Z,11,0.412769838027878,25
EG2,2018-11-22T17:00:00Z,51,0.525986667196308,25
EG2,2018-11-22T17:00:00Z,101,0.545635788254274,25
EG2,2018-11-22T17:00:00Z,1,0.154467288455919,50
EG2,2018-11-22T17:00:00Z,5,0.210643073761849,50
EG2,2018-11-22T17:00:00Z,11,0.262058574797622,50
EG2,2018-11-22T17:00:00Z,51,0.388962001479321,50
EG2,2018-11-22T17:00:00Z,101,0.430832124117818,50
EG2,2018-11-22T18:00:00Z,1,0.762678709090642,1
EG2,2018-11-22T18:00:00Z,5,0.818255181157691,1
EG2,2018-11-22T18:00:00Z,11,0.854701067970706,1
EG2,2018-11-22T18:00:00Z,51,0.935328990245957,1
EG2,2018-11-22T18:00:00Z,101,0.964697920816551,1
EG2,2018-11-22T18:00:00Z,1,0.676041396661559,5
EG2,2018-11-22T18:00:00Z,5,0.73634052362026,5
EG2,2018-11-22T18:00:00Z,11,0.782737001617809,5
EG2,2018-11-22T18:00:00Z,51,0.893713717148594,5
EG2,2018-11-22T18:00:00Z,101,0.925930140101363,5
EG2,2018-11-22T18:00:00Z,1,0.533476882588671,10
EG2,2018-11-22T18:00:00Z,5,0.594446835920574,10
EG2,2018-11-22T18:00:00Z,11,0.64776002275772,10
EG2,2018-11-22T18:00:00Z,51,0.771232704290249,10
EG2,2018-11-22T18:00:00Z,101,0.792384315678164,10
EG2,2018-11-22T18:00:00Z,1,0.328917588294244,25
EG2,2018-11-22T18:00:00Z,5,0.422287292110006,25
EG2,2018-11-22T18:00:00Z,11,0.486449105613702,25
EG2,2018-11-22T18:00:00Z,51,0.595092040543268,25
EG2,2018-11-22T18:00:00Z,101,0.604256967533226,25
EG2,2018-11-22T18:00:00Z,1,0.173323484775771,50
EG2,2018-11-22T18:00:00Z,5,0.238164597368037,50
EG2,2018-11-22T18:00:00Z,11,0.297870799344419,50
EG2,2018-11-22T18:00:00Z,51,0.490512930936895,50
EG2,2018-11-22T18:00:00Z,101,0.558362536851695,50
EG2,2018-11-22T19:00:00Z,1,0.7780408252269,1
EG2,2018-11-22T19:00:00Z,5,0.833603413919547,1
EG2,2018-11-22T19:00:00Z,11,0.869650962314523,1
EG2,2018-11-22T19:00:00Z,51,0.949859438420586,1
EG2,2018-11-22T19:00:00Z,101,0.976900026302854,1
EG2,2018-11-22T19:00:00Z,1,0.702230874020716,5
EG2,2018-11-22T19:00:00Z,5,0.764421476338203,5
EG2,2018-11-22T19:00:00Z,11,0.813259556690451,5
EG2,2018-11-22T19:00:00Z,51,0.922975681518985,5
EG2,2018-11-22T19:00:00Z,101,0.94797748801705,5
EG2,2018-11-22T19:00:00Z,1,0.566629257102386,10
EG2,2018-11-22T19:00:00Z,5,0.636217559976505,10
EG2,2018-11-22T19:00:00Z,11,0.693617360355511,10
EG2,2018-11-22T19:00:00Z,51,0.81948732665823,10
EG2,2018-11-22T19:00:00Z,101,0.835444400438691,10
EG2,2018-11-22T19:00:00Z,1,0.341966824086194,25
EG2,2018-11-22T19:00:00Z,5,0.424445686507876,25
EG2,2018-11-22T19:00:00Z,11,0.486131653712946,25
EG2,2018-11-22T19:00:00Z,51,0.591123033313348,25
EG2,2018-11-22T19:00:00Z,101,0.599986496100285,25
EG2,2018-11-22T19:00:00Z,1,0.213153711939611,50
EG2,2018-11-22T19:00:00Z,5,0.319580036856903,50
EG2,2018-11-22T19:00:00Z,11,0.3933163056392,50
EG2,2018-11-22T19:00:00Z,51,0.613797738042025,50
EG2,2018-11-22T19:00:00Z,101,0.673694652107072,50
EG2,2018-11-22T20:00:00Z,1,0.779572606712733,1
EG2,2018-11-22T20:00:00Z,5,0.835796195000732,1
EG2,2018-11-22T20:00:00Z,11,0.872325203762191,1
EG2,2018-11-22T20:00:00Z,51,0.95784407860335,1
EG2,2018-11-22T20:00:00Z,101,0.983987585124424,1
EG2,2018-11-22T20:00:00Z,1,0.707945695258644,5
EG2,2018-11-22T20:00:00Z,5,0.766825895367601,5
EG2,2018-11-22T20:00:00Z,11,0.81612666546766,5
EG2,2018-11-22T20:00:00Z,51,0.930907392524875,5
EG2,2018-11-22T20:00:00Z,101,0.949793795212244,5
EG2,2018-11-22T20:00:00Z,1,0.587456235506655,10
EG2,2018-11-22T20:00:00Z,5,0.653711237049688,10
EG2,2018-11-22T20:00:00Z,11,0.712218767994055,10
EG2,2018-11-22T20:00:00Z,51,0.833220492214012,10
EG2,2018-11-22T20:00:00Z,101,0.844757560488471,10
EG2,2018-11-22T20:00:00Z,1,0.396070797608862,25
EG2,2018-11-22T20:00:00Z,5,0.475384027126054,25
EG2,2018-11-22T20:00:00Z,11,0.529908283146888,25
EG2,2018-11-22T20:00:00Z,51,0.64027271683787,25
EG2,2018-11-22T20:00:00Z,101,0.658243022304319,25
EG2,2018-11-22T20:00:00Z,1,0.282843770451979,50
EG2,2018-11-22T20:00:00Z,5,0.394925425146337,50
EG2,2018-11-22T20:00:00Z,11,0.463974413051379,50
EG2,2018-11-22T20:00:00Z,51,0.622426176353041,50
EG2,2018-11-22T20:00:00Z,101,0.675215273576425,50
EG2,2018-11-22T21:00:00Z,1,0.776566974033025,1
EG2,2018-11-22T21:00:00Z,5,0.830898176687482,1
EG2,2018-11-22T21:00:00Z,11,0.86993798339608,1
EG2,2018-11-22T21:00:00Z,51,0.961830983438204,1
EG2,2018-11-22T21:00:00Z,101,0.988118329496812,1
EG2,2018-11-22T21:00:00Z,1,0.706615762541425,5
EG2,2018-11-22T21:00:00Z,5,0.768342024697563,5
EG2,2018-11-22T21:00:00Z,11,0.822317320464841,5
EG2,2018-11-22T21:00:00Z,51,0.939575542243717,5
EG2,2018-11-22T21:00:00Z,101,0.955008088481245,5
EG2,2018-11-22T21:00:00Z,1,0.615353494376213,10
EG2,2018-11-22T21:00:00Z,5,0.682119622926449,10
EG2,2018-11-22T21:00:00Z,11,0.742417404079456,10
EG2,2018-11-22T21:00:00Z,51,0.841519088974319,10
EG2,2018-11-22T21:00:00Z,101,0.852884133844135,10
EG2,2018-11-22T21:00:00Z,1,0.432166040394726,25
EG2,2018-11-22T21:00:00Z,5,0.489040562495271,25
EG2,2018-11-22T21:00:00Z,11,0.525245501657149,25
EG2,2018-11-22T21:00:00Z,51,0.598075788638375,25
EG2,2018-11-22T21:00:00Z,101,0.609226371186729,25
EG2,2018-11-22T21:00:00Z,1,0.256530104689183,50
EG2,2018-11-22T21:00:00Z,5,0.346477653098255,50
EG2,2018-11-22T21:00:00Z,11,0.400083699657128,50
EG2,2018-11-22T21:00:00Z,51,0.511642292573673,50
EG2,2018-11-22T21:00:00Z,101,0.532718499855627,50
EG2,2018-11-22T22:00:00Z,1,0.769273058275063,1
EG2,2018-11-22T22:00:00Z,5,0.823831602865297,1
EG2,2018-11-22T22:00:00Z,11,0.865239391002637,1
EG2,2018-11-22T22:00:00Z,51,0.96959994291671,1
EG2,2018-11-22T22:00:00Z,101,0.993360905428973,1
EG2,2018-11-22T22:00:00Z,1,0.722072942732546,5
EG2,2018-11-22T22:00:00Z,5,0.784793380510863,5
EG2,2018-11-22T22:00:00Z,11,0.839654777050018,5
EG2,2018-11-22T22:00:00Z,51,0.949156966205816,5
EG2,2018-11-22T22:00:00Z,101,0.964832034633957,5
EG2,2018-11-22T22:00:00Z,1,0.635249992318654,10
EG2,2018-11-22T22:00:00Z,5,0.690411917990138,10
EG2,2018-11-22T22:00:00Z,11,0.743344679724853,10
EG2,2018-11-22T22:00:00Z,51,0.846871727122552,10
EG2,2018-11-22T22:00:00Z,101,0.858217940828079,10
EG2,2018-11-22T22:00:00Z,1,0.446635233667983,25
EG2,2018-11-22T22:00:00Z,5,0.497258374312872,25
EG2,2018-11-22T22:00:00Z,11,0.537256341634569,25
EG2,2018-11-22T22:00:00Z,51,0.605559893668124,25
EG2,2018-11-22T22:00:00Z,101,0.609686437769862,25
EG2,2018-11-22T22:00:00Z,1,0.280927422762885,50
EG2,2018-11-22T22:00:00Z,5,0.338116619711776,50
EG2,2018-11-22T22:00:00Z,11,0.372709919645089,50
EG2,2018-11-22T22:00:00Z,51,0.436676725753023,50
EG2,2018-11-22T22:00:00Z,101,0.446856193445843,50
EG2,2018-11-22T23:00:00Z,1,0.764005120195834,1
EG2,2018-11-22T23:00:00Z,5,0.81769161758706,1
EG2,2018-11-22T23:00:00Z,11,0.860721344469468,1
EG2,2018-11-22T23:00:00Z,51,0.968500819845979,1
EG2,2018-11-22T23:00:00Z,101,0.990393806873928,1
EG2,2018-11-22T23:00:00Z,1,0.700227074118127,5
EG2,2018-11-22T23:00:00Z,5,0.753215264195937,5
EG2,2018-11-22T23:00:00Z,11,0.803674550733257,5
EG2,2018-11-22T23:00:00Z,51,0.916452702949889,5
EG2,2018-11-22T23:00:00Z,101,0.937605981025027,5
EG2,2018-11-22T23:00:00Z,1,0.607650502123489,10
EG2,2018-11-22T23:00:00Z,5,0.663880006025747,10
EG2,2018-11-22T23:00:00Z,11,0.71621816548354,10
EG2,2018-11-22T23:00:00Z,51,0.826577345338016,10
EG2,2018-11-22T23:00:00Z,101,0.837975304001348,10
EG2,2018-11-22T23:00:00Z,1,0.44749520555622,25
EG2,2018-11-22T23:00:00Z,5,0.495909666615729,25
EG2,2018-11-22T23:00:00Z,11,0.53846739968626,25
EG2,2018-11-22T23:00:00Z,51,0.625193096066698,25
EG2,2018-11-22T23:00:00Z,101,0.626289987707385,25
EG2,2018-11-22T23:00:00Z,1,0.286172150856909,50
EG2,2018-11-22T23:00:00Z,5,0.338926617226716,50
EG2,2018-11-22T23:00:00Z,11,0.373082278358136,50
EG2,2018-11-22T23:00:00Z,51,0.44252766751272,50
EG2,2018-11-22T23:00:00Z,101,0.451269273260049,50
EG2,2018-11-23T00:00:00Z,1,0.765475946239102,1
EG2,2018-11-23T00:00:00Z,5,0.812935785334066,1
EG2,2018-11-23T00:00:00Z,11,0.85134084616253,1
EG2,2018-11-23T00:00:00Z,51,0.956809835463242,1
EG2,2018-11-23T00:00:00Z,101,0.981692127597096,1
EG2,2018-11-23T00:00:00Z,1,0.683136145608162,5
EG2,2018-11-23T00:00:00Z,5,0.732743901946152,5
EG2,2018-11-23T00:00:00Z,11,0.779746455774946,5
EG2,2018-11-23T00:00:00Z,51,0.89368547440379,5
EG2,2018-11-23T00:00:00Z,101,0.918832839453197,5
EG2,2018-11-23T00:00:00Z,1,0.583247511584379,10
EG2,2018-11-23T00:00:00Z,5,0.635194173760365,10
EG2,2018-11-23T00:00:00Z,11,0.685168959211808,10
EG2,2018-11-23T00:00:00Z,51,0.807371803707721,10
EG2,2018-11-23T00:00:00Z,101,0.824407546221319,10
EG2,2018-11-23T00:00:00Z,1,0.433366223222701,25
EG2,2018-11-23T00:00:00Z,5,0.477040982528754,25
EG2,2018-11-23T00:00:00Z,11,0.521358549028817,25
EG2,2018-11-23T00:00:00Z,51,0.638752790083603,25
EG2,2018-11-23T00:00:00Z,101,0.645464205093692,25
EG2,2018-11-23T00:00:00Z,1,0.285600986658655,50
EG2,2018-11-23T00:00:00Z,5,0.343964600742871,50
EG2,2018-11-23T00:00:00Z,11,0.385345083087252,50
EG2,2018-11-23T00:00:00Z,51,0.484313458950464,50
EG2,2018-11-23T00:00:00Z,101,0.493110958283484,50
EG2,2018-11-23T01:00:00Z,1,0.747408279231906,1
EG2,2018-11-23T01:00:00Z,5,0.79166705576712,1
EG2,2018-11-23T01:00:00Z,11,0.830776679687868,1
EG2,2018-11-23T01:00:00Z,51,0.941678702471177,1
EG2,2018-11-23T01:00:00Z,101,0.973875958462162,1
EG2,2018-11-23T01:00:00Z,1,0.672450270608441,5
EG2,2018-11-23T01:00:00Z,5,0.716405089951653,5
EG2,2018-11-23T01:00:00Z,11,0.759351551929269,5
EG2,2018-11-23T01:00:00Z,51,0.876435385625517,5
EG2,2018-11-23T01:00:00Z,101,0.906296673834708,5
EG2,2018-11-23T01:00:00Z,1,0.567718660680536,10
EG2,2018-11-23T01:00:00Z,5,0.608830031485201,10
EG2,2018-11-23T01:00:00Z,11,0.656510038940853,10
EG2,2018-11-23T01:00:00Z,51,0.791760000236344,10
EG2,2018-11-23T01:00:00Z,101,0.814287966304618,10
EG2,2018-11-23T01:00:00Z,1,0.414666451539722,25
EG2,2018-11-23T01:00:00Z,5,0.453619982679726,25
EG2,2018-11-23T01:00:00Z,11,0.496929021068532,25
EG2,2018-11-23T01:00:00Z,51,0.646650312881963,25
EG2,2018-11-23T01:00:00Z,101,0.66120233890881,25
EG2,2018-11-23T01:00:00Z,1,0.305595793152229,50
EG2,2018-11-23T01:00:00Z,5,0.364968174147153,50
EG2,2018-11-23T01:00:00Z,11,0.421184186507732,50
EG2,2018-11-23T01:00:00Z,51,0.573667475409335,50
EG2,2018-11-23T01:00:00Z,101,0.583715408414179,50
EG2,2018-11-23T02:00:00Z,1,0.728218253675328,1
EG2,2018-11-23T02:00:00Z,5,0.769384175735302,1
EG2,2018-11-23T02:00:00Z,11,0.807553973914824,1
EG2,2018-11-23T02:00:00Z,51,0.928184148018403,1
EG2,2018-11-23T02:00:00Z,101,0.970157880843404,1
EG2,2018-11-23T02:00:00Z,1,0.647656648321089,5
EG2,2018-11-23T02:00:00Z,5,0.688251824479377,5
EG2,2018-11-23T02:00:00Z,11,0.731372265479991,5
EG2,2018-11-23T02:00:00Z,51,0.853142155785737,5
EG2,2018-11-23T02:00:00Z,101,0.885882661247985,5
EG2,2018-11-23T02:00:00Z,1,0.551109628082171,10
EG2,2018-11-23T02:00:00Z,5,0.592328096300778,10
EG2,2018-11-23T02:00:00Z,11,0.638188140491327,10
EG2,2018-11-23T02:00:00Z,51,0.773484923162304,10
EG2,2018-11-23T02:00:00Z,101,0.799509431941514,10
EG2,2018-11-23T02:00:00Z,1,0.405891010107212,25
EG2,2018-11-23T02:00:00Z,5,0.450082642237667,25
EG2,2018-11-23T02:00:00Z,11,0.494978539621478,25
EG2,2018-11-23T02:00:00Z,51,0.665093232398908,25
EG2,2018-11-23T02:00:00Z,101,0.682218715665307,25
EG2,2018-11-23T02:00:00Z,1,0.307533689335317,50
EG2,2018-11-23T02:00:00Z,5,0.365903010342395,50
EG2,2018-11-23T02:00:00Z,11,0.428994885673857,50
EG2,2018-11-23T02:00:00Z,51,0.617508005516498,50
EG2,2018-11-23T02:00:00Z,101,0.644654071076701,50
EG2,2018-11-23T03:00:00Z,1,0.703072924373119,1
EG2,2018-11-23T03:00:00Z,5,0.746483499854468,1
EG2,2018-11-23T03:00:00Z,11,0.787142518758443,1
EG2,2018-11-23T03:00:00Z,51,0.919635719365153,1
EG2,2018-11-23T03:00:00Z,101,0.965168837687604,1
EG2,2018-11-23T03:00:00Z,1,0.638946004556343,5
EG2,2018-11-23T03:00:00Z,5,0.677649134570178,5
EG2,2018-11-23T03:00:00Z,11,0.718509448971784,5
EG2,2018-11-23T03:00:00Z,51,0.838905853676181,5
EG2,2018-11-23T03:00:00Z,101,0.877580049893042,5
EG2,2018-11-23T03:00:00Z,1,0.552896437822124,10
EG2,2018-11-23T03:00:00Z,5,0.596026283074782,10
EG2,2018-11-23T03:00:00Z,11,0.644597513911652,10
EG2,2018-11-23T03:00:00Z,51,0.781737045825672,10
EG2,2018-11-23T03:00:00Z,101,0.8149877016044,10
EG2,2018-11-23T03:00:00Z,1,0.445224309186583,25
EG2,2018-11-23T03:00:00Z,5,0.491560138596725,25
EG2,2018-11-23T03:00:00Z,11,0.538841191847132,25
EG2,2018-11-23T03:00:00Z,51,0.704510964332236,25
EG2,2018-11-23T03:00:00Z,101,0.743946276111412,25
EG2,2018-11-23T03:00:00Z,1,0.350845891091777,50
EG2,2018-11-23T03:00:00Z,5,0.41054335756873,50
EG2,2018-11-23T03:00:00Z,11,0.46722955525499,50
EG2,2018-11-23T03:00:00Z,51,0.648974515296021,50
EG2,2018-11-23T03:00:00Z,101,0.707340426510557,50
EG2,2018-11-23T04:00:00Z,1,0.693339719844996,1
EG2,2018-11-23T04:00:00Z,5,0.740122593666986,1
EG2,2018-11-23T04:00:00Z,11,0.784125565700308,1
EG2,2018-11-23T04:00:00Z,51,0.918175252668345,1
EG2,2018-11-23T04:00:00Z,101,0.963730373210019,1
EG2,2018-11-23T04:00:00Z,1,0.626533506387711,5
EG2,2018-11-23T04:00:00Z,5,0.671530431557401,5
EG2,2018-11-23T04:00:00Z,11,0.71932406526549,5
EG2,2018-11-23T04:00:00Z,51,0.844040245470948,5
EG2,2018-11-23T04:00:00Z,101,0.889771669247826,5
EG2,2018-11-23T04:00:00Z,1,0.563518613330149,10
EG2,2018-11-23T04:00:00Z,5,0.611017868985346,10
EG2,2018-11-23T04:00:00Z,11,0.662578097249696,10
EG2,2018-11-23T04:00:00Z,51,0.799765623292999,10
EG2,2018-11-23T04:00:00Z,101,0.847770382182442,10
EG2,2018-11-23T04:00:00Z,1,0.500910907230427,25
EG2,2018-11-23T04:00:00Z,5,0.545582633406351,25
EG2,2018-11-23T04:00:00Z,11,0.589431035186261,25
EG2,2018-11-23T04:00:00Z,51,0.746485458808095,25
EG2,2018-11-23T04:00:00Z,101,0.805682333918873,25
EG2,2018-11-23T04:00:00Z,1,0.348916364146314,50
EG2,2018-11-23T04:00:00Z,5,0.403930765755097,50
EG2,2018-11-23T04:00:00Z,11,0.462789189278906,50
EG2,2018-11-23T04:00:00Z,51,0.667490588191664,50
EG2,2018-11-23T04:00:00Z,101,0.753927665804268,50
EG2,2018-11-23T05:00:00Z,1,0.701674157367503,1
EG2,2018-11-23T05:00:00Z,5,0.755606940420311,1
EG2,2018-11-23T05:00:00Z,11,0.80232031860532,1
EG2,2018-11-23T05:00:00Z,51,0.9237556335167,1
EG2,2018-11-23T05:00:00Z,101,0.967989990836844,1
EG2,2018-11-23T05:00:00Z,1,0.640581521028105,5
EG2,2018-11-23T05:00:00Z,5,0.69124096805618,5
EG2,2018-11-23T05:00:00Z,11,0.744093939544444,5
EG2,2018-11-23T05:00:00Z,51,0.864410055230841,5
EG2,2018-11-23T05:00:00Z,101,0.909950701578374,5
EG2,2018-11-23T05:00:00Z,1,0.571279396205959,10
EG2,2018-11-23T05:00:00Z,5,0.619390713687543,10
EG2,2018-11-23T05:00:00Z,11,0.666839191721113,10
EG2,2018-11-23T05:00:00Z,51,0.808252390597909,10
EG2,2018-11-23T05:00:00Z,101,0.86575968364767,10
EG2,2018-11-23T05:00:00Z,1,0.505510448357083,25
EG2,2018-11-23T05:00:00Z,5,0.54560908098234,25
EG2,2018-11-23T05:00:00Z,11,0.58286659541979,25
EG2,2018-11-23T05:00:00Z,51,0.730976831416448,25
EG2,2018-11-23T05:00:00Z,101,0.807519620577689,25
EG2,2018-11-23T05:00:00Z,1,0.301378053727399,50
EG2,2018-11-23T05:00:00Z,5,0.350509976397288,50
EG2,2018-11-23T05:00:00Z,11,0.394914772696046,50
EG2,2018-11-23T05:00:00Z,51,0.599238541266237,50
EG2,2018-11-23T05:00:00Z,101,0.70273759857839,50
EG2,2018-11-23T06:00:00Z,1,0.707918429871424,1
EG2,2018-11-23T06:00:00Z,5,0.763618458074659,1
EG2,2018-11-23T06:00:00Z,11,0.808950542702244,1
EG2,2018-11-23T06:00:00Z,51,0.92226776478087,1
EG2,2018-11-23T06:00:00Z,101,0.967018253653186,1
EG2,2018-11-23T06:00:00Z,1,0.647461649655002,5
EG2,2018-11-23T06:00:00Z,5,0.70331760463628,5
EG2,2018-11-23T06:00:00Z,11,0.758117381156973,5
EG2,2018-11-23T06:00:00Z,51,0.878858757589532,5
EG2,2018-11-23T06:00:00Z,101,0.929320749664501,5
EG2,2018-11-23T06:00:00Z,1,0.594851762549941,10
EG2,2018-11-23T06:00:00Z,5,0.645222580180206,10
EG2,2018-11-23T06:00:00Z,11,0.691819014723225,10
EG2,2018-11-23T06:00:00Z,51,0.82465638326881,10
EG2,2018-11-23T06:00:00Z,101,0.890268792990602,10
EG2,2018-11-23T06:00:00Z,1,0.508521020443469,25
EG2,2018-11-23T06:00:00Z,5,0.548169463995368,25
EG2,2018-11-23T06:00:00Z,11,0.585236860143627,25
EG2,2018-11-23T06:00:00Z,51,0.719525430098415,25
EG2,2018-11-23T06:00:00Z,101,0.787964712594439,25
EG2,2018-11-23T06:00:00Z,1,0.253341447340681,50
EG2,2018-11-23T06:00:00Z,5,0.292414837744034,50
EG2,2018-11-23T06:00:00Z,11,0.329284813196782,50
EG2,2018-11-23T06:00:00Z,51,0.540598234801982,50
EG2,2018-11-23T06:00:00Z,101,0.647772348901547,50
EG2,2018-11-23T07:00:00Z,1,0.71532140565009,1
EG2,2018-11-23T07:00:00Z,5,0.771244387390554,1
EG2,2018-11-23T07:00:00Z,11,0.816484425773568,1
